Judul,Harga Normal,Harga Diskon,Kategori,Kondisi,Deskripsi,Label,Kota Target,Gambar1,Gambar2,Gambar3,Gambar4,Gambar5,Jeda
"Pom Mini Cpm, Pom Mini Murah, pom mini baru, Pom Mini Kecil, Pom Mini Isi 2, pom mini toko madura",0,0,Peralatan,Baru,"Pom Mini Cpm, Pom Mini Murah, pom mini baru, Pom Mini Kecil, Pom Mini Isi 2, pom mini toko madura",,"Jenu, Jawa Timur, Indonesia",C:\17\12.jpg,,,,,20
"Pom Mini Cpm, Pom Mini Murah, pom mini baru, Pom Mini Kecil, Pom Mini Isi 2, pom mini toko madura",0,0,Peralatan,Baru,"Pom Mini Cpm, Pom Mini Murah, pom mini baru, Pom Mini Kecil, Pom Mini Isi 2, pom mini toko madura",,"Jetis, Lamongan",C:\17\13.jpg,,,,,20
"Pom Mini Cpm, Pom Mini Murah, pom mini baru, Pom Mini Kecil, Pom Mini Isi 2, pom mini toko madura",0,0,Peralatan,Baru,"Pom Mini Cpm, Pom Mini Murah, pom mini baru, Pom Mini Kecil, Pom Mini Isi 2, pom mini toko madura",,"Jiwan, Jawa Timur, Indonesia",C:\17\14.jpg,,,,,20
"Pom Mini Cpm, Pom Mini Murah, pom mini baru, Pom Mini Kecil, Pom Mini Isi 2, pom mini toko madura",0,0,Peralatan,Baru,"Pom Mini Cpm, Pom Mini Murah, pom mini baru, Pom Mini Kecil, Pom Mini Isi 2, pom mini toko madura",,"Jombang, Jawa Timur, Indonesia",C:\17\15.jpg,,,,,20
"Pom Mini Cpm, Pom Mini Murah, pom mini baru, Pom Mini Kecil, Pom Mini Isi 2, pom mini toko madura",0,0,Peralatan,Baru,"Pom Mini Cpm, Pom Mini Murah, pom mini baru, Pom Mini Kecil, Pom Mini Isi 2, pom mini toko madura",,"Kabat, Jawa Timur, Indonesia",C:\17\16.jpg,,,,,20
"Pom Mini Cpm, Pom Mini Murah, pom mini baru, Pom Mini Kecil, Pom Mini Isi 2, pom mini toko madura",0,0,Peralatan,Baru,"Pom Mini Cpm, Pom Mini Murah, pom mini baru, Pom Mini Kecil, Pom Mini Isi 2, pom mini toko madura",,"Kabuh, Jawa Timur, Indonesia",C:\17\17.jpg,,,,,20
"Pom Mini Cpm, Pom Mini Murah, pom mini baru, Pom Mini Kecil, Pom Mini Isi 2, pom mini toko madura",0,0,Peralatan,Baru,"Pom Mini Cpm, Pom Mini Murah, pom mini baru, Pom Mini Kecil, Pom Mini Isi 2, pom mini toko madura",,Kabupaten Bondowoso,C:\17\18.jpg,,,,,20
"Pom Mini Cpm, Pom Mini Murah, pom mini baru, Pom Mini Kecil, Pom Mini Isi 2, pom mini toko madura",0,0,Peralatan,Baru,"Pom Mini Cpm, Pom Mini Murah, pom mini baru, Pom Mini Kecil, Pom Mini Isi 2, pom mini toko madura",,Kabupaten Pamekasan,C:\17\19.jpg,,,,,20
"Pom Mini Cpm, Pom Mini Murah, pom mini baru, Pom Mini Kecil, Pom Mini Isi 2, pom mini toko madura",0,0,Peralatan,Baru,"Pom Mini Cpm, Pom Mini Murah, pom mini baru, Pom Mini Kecil, Pom Mini Isi 2, pom mini toko madura",,Kabupaten Situbondo,C:\17\20.jpg,,,,,20
"Pom Mini Cpm, Pom Mini Murah, pom mini baru, Pom Mini Kecil, Pom Mini Isi 2, pom mini toko madura",0,0,Peralatan,Baru,"Pom Mini Cpm, Pom Mini Murah, pom mini baru, Pom Mini Kecil, Pom Mini Isi 2, pom mini toko madura",,Kabupaten Sumenep,C:\17\21.jpg,,,,,20
"Pom Mini Cpm, Pom Mini Murah, pom mini baru, Pom Mini Kecil, Pom Mini Isi 2, pom mini toko madura",0,0,Peralatan,Baru,"Pom Mini Cpm, Pom Mini Murah, pom mini baru, Pom Mini Kecil, Pom Mini Isi 2, pom mini toko madura",,Kabupaten Trenggalek,C:\17\22.jpg,,,,,20
"Pom Mini Cpm, Pom Mini Murah, pom mini baru, Pom Mini Kecil, Pom Mini Isi 2, pom mini toko madura",0,0,Peralatan,Baru,"Pom Mini Cpm, Pom Mini Murah, pom mini baru, Pom Mini Kecil, Pom Mini Isi 2, pom mini toko madura",,"Kajaran, Jawa Timur",C:\17\23.jpg,,,,,20
"Pom Mini Cpm, Pom Mini Murah, pom mini baru, Pom Mini Kecil, Pom Mini Isi 2, pom mini toko madura",0,0,Peralatan,Baru,"Pom Mini Cpm, Pom Mini Murah, pom mini baru, Pom Mini Kecil, Pom Mini Isi 2, pom mini toko madura",,Kalang Semanding,C:\17\24.jpg,,,,,20
"Pom Mini Cpm, Pom Mini Murah, pom mini baru, Pom Mini Kecil, Pom Mini Isi 2, pom mini toko madura",0,0,Peralatan,Baru,"Pom Mini Cpm, Pom Mini Murah, pom mini baru, Pom Mini Kecil, Pom Mini Isi 2, pom mini toko madura",,"Kalibaru, Jawa Timur, Indonesia",C:\17\25.jpg,,,,,20
"Pom Mini Cpm, Pom Mini Murah, pom mini baru, Pom Mini Kecil, Pom Mini Isi 2, pom mini toko madura",0,0,Peralatan,Baru,"Pom Mini Cpm, Pom Mini Murah, pom mini baru, Pom Mini Kecil, Pom Mini Isi 2, pom mini toko madura",,"Kalipare, Jawa Timur, Indonesia",C:\17\26.jpg,,,,,20
"Pom Mini Cpm, Pom Mini Murah, pom mini baru, Pom Mini Kecil, Pom Mini Isi 2, pom mini toko madura",0,0,Peralatan,Baru,"Pom Mini Cpm, Pom Mini Murah, pom mini baru, Pom Mini Kecil, Pom Mini Isi 2, pom mini toko madura",,"Kalipuro, East Java",C:\17\27.jpg,,,,,20
